date,location,heatwave(O/X),max_felt_temp(°C),max_temp(°C),average_temp(°C),min_temp(°C),avg_relative_humidity(%),heatwave_warning(O/X),heatwave_impact_forecast(level),tropical_night(O/X),UV_level
2023-07-11,옥천(604),X,29.2,26.9,24,21.7,94,X,주의,X,보통
2023-07-11,홍북(608),X,28.4,25.9,23.8,21.9,93,X,주의,X,보통
2023-07-11,공주(612),X,29,26.5,23.8,21.6,92,X,주의,X,높음
2023-07-11,서천(614),X,29.2,26.2,24.5,23.2,95,X, ,X,높음
2023-07-11,논산(615),X,29.4,27.2,24.3,23,93,X,주의,X,보통
2023-07-11,당진(616),X,30.2,27.8,24.6,22.9,95,X,주의,X,보통
2023-07-11,청양(618),X,29.1,27.2,24.3,21.7,93,X, ,X,보통
2023-07-11,음성(619),X,27.6,25.6,22.5,20.9,91,X,관심,X,높음
2023-07-11,증평(623),X,29.1,26.3,23.9,22.4,94,X,관심,X,보통
2023-07-11,태안(627),X,28.3,25.5,24.2,23,95,X, ,X,보통
2023-07-11,예산(628),X,29.9,27.5,24.8,23.2,92,X,주의,X,보통
2023-07-11,아산(634),X,30,27.8,24.5,22.9,92,X,주의,X,보통
2023-07-11,계룡(636),X,28.8,26.1,23.1,20.7,96,X, ,X,보통
2023-07-11,연천청산(652),X,28.3,26,22.4,20.8,94,X, ,X,높음
2023-07-11,양양(670),X,31.3,31.3,26.4,23.4,67,X,관심,X,낮음
2023-07-11,무안(699),X,30,27.5,25.1,22.9,92,X,주의,X,높음
2023-07-11,무주(701),X,30.1,28.4,24,21.5,88,X,주의,X,보통
2023-07-11,익산(702),X,30.3,28.1,24.8,23.2,92,X,주의,X,높음
2023-07-11,진안(703),X,29.1,27,23.6,20.9,91,X, ,X,보통
2023-07-11,담양(706),X,30.9,,,,,O,주의,X,높음
2023-07-11,구례(709),X,31.4,28.8,24.7,22.5,98,O,주의,X,낮음
2023-07-11,나주(710),X,30.6,27.8,24.8,22.7,98,O,주의,X,매우높음
2023-07-11,순천시(712),X,30.8,27.9,25.6,23.5,96,X,주의,X,보통
2023-07-11,광양읍(713),X,31.3,28,25.1,23.2,99,X,주의,X,보통
2023-07-11,장성(730),X,29.2,26.9,24.1,22.4,96,X,주의,X,높음
2023-07-11,영암(731),X,31.1,28.6,26.2,23.4,95,O,주의,X,보통
2023-07-11,보성(732),X,29.6,27,24.7,22.7,94,X,주의,X,높음
2023-07-11,완주(734),X,30.2,27.7,23.5,22.2,96,O,주의,X,보통
2023-07-11,김제(737),X,30.5,28,24.9,22.9,94,X,주의,X,높음
2023-07-11,화순(741),X,30.6,28.3,24.6,22.7,91,O,주의,X,낮음
2023-07-11,함평(754),X,30,27.2,24.8,22.5,95,X,주의,X,높음
2023-07-11,곡성(768),X,31,28.3,24.2,21.9,97,O,주의,X,낮음
2023-07-11,압해도(789),X,29.8,26.4,24.7,23,98,X, ,X,보통
2023-07-11,영양(801),X,30.4,27.7,23.1,20.7,99,O,주의,X,보통
2023-07-11,성주(810),X,31.6,29.8,25.3,22.8,89,O,주의,X,높음
2023-07-11,고령(812),X,32.4,29.2,24.9,22.2,99,O,주의,X,높음
2023-07-11,청도(813),X,30.7,28.7,24.6,22.1,90,O,주의,X,높음
2023-07-11,예천(815),X,28.5,25.6,23.3,21.7,94,O,주의,X,보통
2023-07-11,김천(822),X,31.3,29.2,23.3,21.1,95,O,주의,X,보통
2023-07-11,군위(823),X,31.3,29.4,24.4,22.2,95,O,주의,X,보통
2023-07-11,칠곡(825),X,32,29.2,25.3,23.2,98,O,주의,X,높음
2023-07-11,경산(827),X,32.5,30.8,25.4,22.4,88,O,주의,X,높음
2023-07-11,삼척(876),X,31.3,31.2,25.6,21.9,76,X,관심,X,낮음
2023-07-11,속초(90),X,31.3,30.3,26.3,23.2,68.9,X,관심,X,낮음
2023-07-11,삼천포(907),X,30.3,27.5,24.3,23,92,X, ,X,높음
2023-07-11,고성(918),X,30.3,27.6,25.4,24.2,93,X, ,X,높음
2023-07-11,창녕(919),X,32.5,30.6,25.9,23.1,91,O,주의,X,높음
2023-07-11,함안(920),X,31.9,30,25.7,22.8,90,O,주의,X,높음
2023-07-11,북춘천(93),X,28.3,25.8,22.8,20.9,95.1,X, ,X,낮음
2023-07-11,하동(932),X,30.7,28.5,24.7,23.2,96,O,주의,X,보통
2023-07-11,철원(95),X,28.7,26.4,22.7,20.5,93.9,X, ,X,낮음
2023-07-11,동두천(98),X,28.2,25.2,22.3,20.3,96.3,X, ,X,높음
2023-07-11,파주(99),X,28.2,25.2,22.3,20.4,98.3,X, ,X,높음
2023-07-12,북강릉(104),X,30.1,29.3,25.3,22.4,78.6,X,관심,X,낮음
2023-07-12,동해(106),X,30.6,29,24.6,21.7,87.1,X,관심,X,낮음
2023-07-12,서울(108),X,30.7,29.1,25.8,22,86.4,X,관심,O,보통
2023-07-12,인천(112),X,29.8,27.5,24.9,22.4,89.5,X, ,X,보통
2023-07-12,원주(114),X,29.8,28.6,24.8,21.2,80.1,X, ,X,낮음
2023-07-12,울릉도(115),X,31.2,29.7,25.2,21.3,81.9,X, ,X,보통
2023-07-12,수원(119),X,31.2,29.8,25.9,23.2,85.9,X, ,X,보통
2023-07-12,영월(121),X,30.2,28.7,24.4,20.2,86.3,X,관심,X,낮음
2023-07-12,충주(127),X,31.4,29.7,25,22.2,88.8,X, ,X,보통
2023-07-12,서산(129),X,30.8,29,25.5,23.4,89.9,X, ,X,높음
2023-07-12,울진(130),X,31.2,30.1,24.9,23,82.3,X,주의,X,높음
2023-07-12,청주(131),X,32.3,31.8,27.7,24.2,75.8,X,관심,O,보통
2023-07-12,대전(133),X,32,31,26.7,23.5,81.4,X,관심,O,보통
2023-07-12,추풍령(135),X,31.7,30.7,25.3,20.7,84.9,X,관심,X,보통
2023-07-12,안동(136),X,31.7,30.3,25.4,21.7,87,X,주의,X,낮음
2023-07-12,상주(137),O,33.7,32.4,26.5,22.1,86,X,주의,X,보통
2023-07-12,포항(138),X,32.6,32.2,26.7,23.5,76.5,X,주의,X,높음
2023-07-12,군산(140),X,30.9,29.2,25.9,24.3,90,X, ,X,매우높음
2023-07-12,대구(143),X,32.7,32.4,27.3,23.1,79.8,X,주의,O,보통
2023-07-12,전주(146),X,32.2,31.1,27.2,24,82.6,X,주의,O,매우높음
2023-07-12,울산(152),X,31.8,30.9,26.3,23.3,81.4,X,주의,X,보통
2023-07-12,창원(155),X,29.2,26.8,24.8,22.7,89.8,X,주의,X,높음
2023-07-12,광주(156),X,32.3,28.8,25.8,23.6,99,X,주의,X,보통
2023-07-12,부산(159),X,29.5,27.6,24.5,22.5,85.5,X,관심,X,높음
2023-07-12,통영(162),X,28.6,25.8,23.6,22.2,95.4,X, ,X,높음
2023-07-12,목포(165),X,29.9,27.2,25.6,23.7,93.8,X,관심,O,매우높음
2023-07-12,여수(168),X,28.9,26,24.3,23,95.1,X, ,X,높음
2023-07-12,흑산도(169),X,28.6,25.4,22.5,20.7,98,X, ,X,매우높음
2023-07-12,완도(170),X,31.3,29.2,26.8,23.6,87.4,X,관심,O,매우높음
2023-07-12,고창(172),X,,,,,,X,주의,X,매우높음
2023-07-12,제주(184),O,34.8,35.1,30.2,27,67.4,O,경고,O,매우높음
2023-07-12,진주(192),X,30.4,27.9,25,22.5,92.5,X, ,X,높음
2023-07-12,양평(202),X,30.2,28.9,24.5,20.7,86.9,X, ,X,보통
2023-07-12,이천(203),X,31.6,29.7,25.3,20.9,92.4,X, ,X,보통
2023-07-12,인제(211),X,30.5,29.6,24.8,20.9,83.6,X, ,X,낮음
2023-07-12,홍천(212),X,30,28.7,24.6,20.7,85.8,X,관심,X,낮음
2023-07-12,태백(216),X,28.6,28.3,23.2,19.2,79.4,X, ,X,낮음
2023-07-12,정선군(217),X,30.9,30.2,24.8,19.7,81.5,X, ,X,낮음
2023-07-12,제천(221),X,30,28.6,24.6,20.7,89.3,X,관심,X,보통
2023-07-12,보은(226),X,31.3,30,25.1,22,89.9,X, ,X,낮음
2023-07-12,천안(232),X,31.9,29.9,26.2,22.7,91.5,X, ,X,높음
2023-07-12,보령(235),X,29.1,26.1,24.6,23.9,97.8,X, ,X,매우높음
2023-07-12,부여(236),X,31.9,30.2,26.3,23.9,89.3,X,관심,X,매우높음
2023-07-12,금산(238),X,31.8,30.7,26,21.9,85.9,X,관심,X,높음
2023-07-12,세종(239),X,32,30.5,26.2,23.8,86.3,X, ,X,보통
2023-07-12,부안(243),X,31.3,29.7,26.7,24.3,87,X,관심,X,매우높음
2023-07-12,임실(244),X,31.1,29.8,25.7,22.5,87.6,X, ,X,보통
2023-07-12,정읍(245),X,31.4,29.8,26.8,23.8,82.5,X,주의,X,매우높음
2023-07-12,남원(247),X,31.5,29.7,26,22.7,89.5,X,관심,X,보통
2023-07-12,장수(248),X,30.3,29.1,25.5,22.3,84.9,X, ,X,보통
2023-07-12,영광군(252),X,30.6,28.2,,24.2,,X,관심,X,높음
2023-07-12,김해시(253),X,30.5,27.7,25.3,22.7,94.9,X,주의,X,높음
2023-07-12,순창군(254),X,31.4,29.4,25.3,22.7,94.5,X, ,X,높음
2023-07-12,양산시(257),X,31.4,29.6,26.4,23.5,91,X,주의,O,낮음
2023-07-12,강진군(259),X,30.7,27.9,25.9,23.6,95.4,X, ,O,높음
2023-07-12,장흥(260),X,30.9,27.9,25.9,23.1,97,X, ,O,높음
2023-07-12,해남(261),X,30.2,27.5,26,23.9,91.6,X,관심,O,매우높음
2023-07-12,고흥(262),X,30,27.7,25.4,22.8,91,X, ,X,높음
2023-07-12,의령군(263),X,31.7,29.6,26.5,23.8,84.5,X, ,O,보통
2023-07-12,함양군(264),O,33.8,32,26.2,21.8,93.4,X,주의,X,높음
2023-07-12,진도군ASOS(268),X,29.8,27.1,25.7,22.7,92.5,X, ,O,매우높음
2023-07-12,봉화(271),X,29.4,27.9,23.5,19.8,89,X,관심,X,보통
2023-07-12,영주(272),X,31,29.4,24.3,20.9,91.8,X, ,X,보통
2023-07-12,문경(273),X,31.8,30.2,25.3,21.7,91,X,주의,X,보통
2023-07-12,청송군(276),X,31.5,30.7,25.3,20.4,82,X,주의,X,보통
2023-07-12,영덕(277),X,31.8,31,25.4,21.6,83.3,X,주의,X,높음
2023-07-12,의성(278),X,32.6,31.7,25.8,22,86.8,X,주의,X,높음
2023-07-12,구미(279),X,32,30.8,26,21.9,86.1,X,주의,X,높음
2023-07-12,영천(281),X,31.7,30.7,26.4,22.2,84.4,X,주의,X,보통
2023-07-12,경주시(283),O,33,32.4,27.6,23,78.8,X,주의,X,보통
2023-07-12,거창(284),X,32,30.9,25.6,21.7,87,X,주의,X,높음
2023-07-12,합천(285),X,31.4,30,26.1,22.7,85.5,X,주의,X,매우높음
2023-07-12,밀양(288),X,31.1,30.1,26.5,23.4,79.8,X,주의,O,낮음
2023-07-12,산청(289),X,31,28.8,25.1,22.3,93.5,X,주의,X,높음
2023-07-12,거제(294),X,29.1,26.7,24.4,21.9,94.3,X,관심,X,높음
2023-07-12,남해(295),X,30.5,27.2,24.6,22.2,96.1,X, ,X,높음
2023-07-12,부천(433),X,29.3,28.5,24.6,20.8,80,X, ,X,보통
2023-07-12,안양(434),X,28.9,29.2,26.1,22.2,,X, ,X,보통
2023-07-12,광명(437),X,31,30.3,26.9,22.8,79,X, ,O,보통
2023-07-12,군포(438),X,31.2,30.4,26.1,22.4,80,X, ,X,보통
2023-07-12,김포(441),X,,28.9,25.6,22,,X, ,X,높음
2023-07-12,하남(444),X,30,28.8,24.6,20.2,84,X, ,X,보통
2023-07-12,의왕(445),X,30.3,28.6,25.1,21.9,87,X, ,X,보통
2023-07-12,포천(504),X,31.3,30,25,21.4,87,X, ,X,보통
2023-07-12,가평조종(505),X,30.6,29,24.3,20.3,92,X, ,X,보통
2023-07-12,안성(516),X,32.1,30.4,25.8,22.2,92,X, ,X,보통
2023-07-12,간성(517),X,30.3,30.2,24.9,22.3,78,X,관심,X,낮음
2023-07-12,평창(526),X,29.6,29.1,23.6,19.5,82,X, ,X,낮음
2023-07-12,의정부(532),X,31.2,28.3,24.7,20.8,97,X, ,X,보통
2023-07-12,횡성(536),X,30.5,29.2,24.4,20.3,86,X, ,X,낮음
2023-07-12,고양(540),X,,,,,,X, ,X,보통
2023-07-12,남양주(541),X,31.4,29.6,25.2,20.9,89,X, ,X,보통
2023-07-12,안산(545),X,31.1,29.5,24.9,22,91,X, ,X,보통
2023-07-12,경기광주(546),X,29.9,28.6,24.3,20.3,85,X, ,X,보통
2023-07-12,여주(548),X,30.1,28.3,24.4,20.5,94,X, ,X,보통
2023-07-12,용인(549),X,29.6,28.6,24.4,20.4,88,X, ,X,보통
2023-07-12,오산(550),X,32.1,29.9,25.6,22.8,92,X, ,X,보통
2023-07-12,평택(551),X,32.3,30.9,26.5,23.4,90,X,관심,X,보통
2023-07-12,화천(555),X,31.6,28.8,23.8,19.7,96,X, ,X,낮음
2023-07-12,양구(556),X,30.7,30.1,24.7,20.8,82,X, ,X,낮음
2023-07-12,시흥(565),X,31.3,29.9,26.1,22.6,87,X, ,X,보통
2023-07-12,구리(569),X,30.8,29.6,25,20.8,85,X, ,X,보통
2023-07-12,화성(571),X,31.2,29.5,25.7,23.3,89,X, ,X,보통
2023-07-12,성남(572),X,30.3,29.4,25.9,21.4,80,X, ,X,보통
2023-07-12,과천(590),X,31.6,30.1,25.8,21.8,88,X, ,X,보통
2023-07-12,양주(598),X,30.9,29.3,24.9,21.3,90,X, ,X,보통
2023-07-12,단양(601),X,31.3,30.3,25,21.4,87,X, ,X,보통
2023-07-12,진천(602),X,31.9,31,26.6,22.8,83,X, ,X,높음
2023-07-12,괴산(603),X,31.8,30.6,25.8,22.4,87,X, ,X,보통
2023-07-12,옥천(604),O,33.2,32.3,26.8,22.6,85,X,관심,X,높음
2023-07-12,홍북(608),X,31,29.3,25.2,22.8,90,X, ,X,매우높음
2023-07-12,공주(612),X,32,30.8,26.3,23.6,86,X, ,X,높음
2023-07-12,서천(614),X,30,27.5,25.3,24.5,93,X, ,X,높음
2023-07-12,논산(615),X,32.4,31,26.9,24,87,X,관심,X,높음
2023-07-12,당진(616),X,32.4,30.8,26.1,23.6,91,X, ,X,매우높음
2023-07-12,청양(618),X,32.1,30.6,25.9,22.4,89,X, ,X,매우높음
2023-07-12,음성(619),X,30.5,29,24.5,21.3,88,X, ,X,높음
2023-07-12,증평(623),X,31.6,30,26,22.7,91,X, ,X,매우높음
2023-07-12,태안(627),X,31.1,28.7,25,22.8,95,X, ,X,높음
2023-07-12,예산(628),X,31.6,29.8,26.5,23.9,87,X, ,X,높음
2023-07-12,아산(634),O,33,31.5,26.4,23.2,87,X, ,X,보통
2023-07-12,계룡(636),X,31.3,29.7,25.4,23.4,91,X, ,X,높음
2023-07-12,연천청산(652),X,29.9,28.4,24.5,21.3,89,X, ,X,보통
2023-07-12,양양(670),X,31.5,31.6,25.9,22.9,73,X,관심,X,낮음
2023-07-12,무안(699),X,30.4,27.9,25.8,23.3,92,X,관심,O,매우높음
2023-07-12,무주(701),X,31.7,31.1,26.3,22.6,82,X,관심,X,매우높음
2023-07-12,익산(702),X,32,30.4,26.8,23.7,86,X,관심,X,매우높음
2023-07-12,진안(703),X,30.5,28.7,25.2,22.2,88,X, ,X,높음
2023-07-12,담양(706),X,31.9,,,,,X,주의,O,높음
2023-07-12,구례(709),X,31.6,29.2,25.6,23.2,96,X,주의,X,보통
2023-07-12,나주(710),X,31.3,28.9,25.7,23.5,96,X,주의,O,높음
2023-07-12,순천시(712),X,31,28,25.6,23.5,97,X,관심,O,높음
2023-07-12,광양읍(713),X,31.3,28.5,25.3,23.2,98,X, ,O,높음
2023-07-12,장성(730),X,31,28.9,25.4,23.6,94,X, ,X,높음
2023-07-12,영암(731),X,31.4,28.9,26.3,24,95,X,주의,O,높음
2023-07-12,보성(732),X,29.2,26.4,24.6,22.4,96,X,관심,X,높음
2023-07-12,완주(734),X,32.4,30.8,26.2,22.3,90,X,주의,X,매우높음
2023-07-12,김제(737),X,32.5,30.6,26.8,24.2,91,X,관심,X,매우높음
2023-07-12,화순(741),X,30.6,28.2,25.1,23.2,91,X,주의,X,보통
2023-07-12,함평(754),X,30.7,28,25.7,22.9,94,X,관심,O,매우높음
2023-07-12,곡성(768),X,31.6,29.3,25.6,22.9,93,X,주의,X,보통
2023-07-12,압해도(789),X,30.1,27.1,24.8,22.9,97,X, ,X,매우높음
2023-07-12,영양(801),X,31.2,29.9,25.1,20.9,91,X,주의,X,보통
2023-07-12,성주(810),O,33.2,32.4,26.9,22.7,82,X,주의,O,보통
2023-07-12,고령(812),X,32.4,30.8,26.3,23,94,X,주의,X,높음
2023-07-12,청도(813),X,31.7,30.3,26,22.6,86,X,주의,X,낮음
2023-07-12,예천(815),X,32,31.1,25.7,21.7,86,X,주의,X,보통
2023-07-12,김천(822),O,33.4,31.9,26,21.3,89,X,주의,X,높음
2023-07-12,군위(823),O,33,31.8,26.4,22.2,89,X,주의,X,낮음
2023-07-12,칠곡(825),X,32.8,31.1,27,23.6,93,X,주의,O,보통
2023-07-12,경산(827),O,33,31.8,27.3,23.1,80,X,주의,O,높음
2023-07-12,삼척(876),X,32,31.8,26.3,22.8,72,X,관심,X,낮음
2023-07-12,속초(90),X,31.9,31.3,26,23.3,76.5,X,관심,X,낮음
2023-07-12,삼천포(907),X,28.6,25.2,23.3,21.9,99,X,관심,X,높음
2023-07-12,고성(918),X,29.2,26.2,24.2,22.4,96,X, ,X,높음
2023-07-12,창녕(919),X,32.1,30.3,26.8,23.9,89,X,주의,O,보통
2023-07-12,함안(920),X,30.8,28.7,25.9,23.4,89,X,주의,O,보통
2023-07-12,북춘천(93),X,30.6,29,24.7,20.9,88.8,X,관심,X,낮음
2023-07-12,하동(932),X,30.6,28.1,25.1,22.9,94,X,주의,X,높음
2023-07-12,철원(95),X,29.9,28.6,24.5,21.1,88.9,X, ,X,낮음
2023-07-12,동두천(98),X,30.8,28.7,24.6,21.2,92.9,X, ,X,보통
2023-07-12,파주(99),X,30.8,28.7,24.7,21.3,93.5,X, ,X,높음
2023-07-13,북강릉(104),X,29,26.7,24,22.5,93.9,X,관심,X,낮음
2023-07-13,동해(106),X,27.9,24.6,23.4,22.4,99,X,관심,X,낮음
2023-07-13,서울(108),X,29.6,26.5,25.2,24.7,95,X, ,X,보통
2023-07-13,인천(112),X,28.6,25.7,24.8,23.5,95,X, ,X,낮음
2023-07-13,원주(114),X,28.5,26.2,24.4,23.4,89.3,X, ,X,낮음
2023-07-13,울릉도(115),X,28.5,25.8,24.3,23,89.8,X, ,X,보통
2023-07-13,수원(119),X,28.8,25.9,24.8,24,94.6,X, ,X,낮음
2023-07-13,영월(121),X,27.7,24.7,23.4,22.3,96.9,X, ,X,낮음
2023-07-13,충주(127),X,29.1,26.7,24.9,23.6,92,X, ,X,낮음
2023-07-13,서산(129),X,28.8,25.9,25.3,24.5,93.5,X, ,X,낮음
2023-07-13,울진(130),X,28.2,25,23.2,21.8,94.5,X, ,X,높음
2023-07-13,청주(131),X,29.6,27.6,26.3,25.1,85.4,X,관심,X,낮음
2023-07-13,대전(133),X,28.9,26.4,25.2,23.9,90,X,관심,X,낮음
2023-07-13,추풍령(135),X,28.3,25.6,24.2,23.1,93,X, ,X,낮음
2023-07-13,안동(136),X,29,26.2,24.9,23.7,94.3,X, ,X,보통
2023-07-13,상주(137),X,29.7,26.8,25.3,24.5,96.9,X, ,X,낮음
2023-07-13,포항(138),X,30.1,27.9,26.6,23.5,83.4,X,관심,O,보통
2023-07-13,군산(140),X,29,26.1,25.5,23.2,93.6,X, ,X,낮음
2023-07-13,대구(143),X,29.7,27.4,26.5,25.6,85.9,X,관심,X,낮음
2023-07-13,전주(146),X,29.5,27.3,26.2,24.8,86.5,X,관심,X,낮음
2023-07-13,울산(152),X,29.2,27,26,24,85.4,X,관심,X,낮음
2023-07-13,창원(155),X,30,27.9,26.1,24.6,86.8,X,관심,O,낮음
2023-07-13,광주(156),X,31,27.7,26.1,24.8,99,X,관심,X,보통
2023-07-13,부산(159),X,28.8,26.7,25.2,23.7,87.6,X,관심,X,보통
2023-07-13,통영(162),X,29.2,26.6,25.1,22.4,93.4,X, ,O,높음
2023-07-13,목포(165),X,29.7,27.1,25.9,25.1,92.8,X,관심,O,보통
2023-07-13,여수(168),X,29.2,26.4,25.1,23.8,94.3,X, ,X,보통
2023-07-13,흑산도(169),X,26.1,22.9,22,20.8,99,X, ,X,보통
2023-07-13,완도(170),X,30.3,28.4,27.6,25.4,81.5,X,관심,O,매우높음
2023-07-13,고창(172),X,,,,,,X,관심,X,보통
2023-07-13,제주(184),X,32.4,32.5,29.7,26.3,66.9,O,경고,O,매우높음
2023-07-13,진주(192),X,30.9,28.5,26.4,24.7,89.5,X, ,O,보통
2023-07-13,양평(202),X,28.1,25.4,24.6,23.5,94.3,X, ,X,낮음
2023-07-13,이천(203),X,29.6,26.2,24.9,24.2,99.9,X, ,X,낮음
2023-07-13,인제(211),X,30.2,28.7,23.8,22.1,93.1,X, ,X,낮음
2023-07-13,홍천(212),X,28.2,25.5,23.9,22.9,95.9,X, ,X,낮음
2023-07-13,태백(216),X,26.2,24.2,21.7,20.2,93,X, ,X,낮음
2023-07-13,정선군(217),X,27.9,25.5,23.4,21.9,91.9,X, ,X,낮음
2023-07-13,제천(221),X,28,25,23.6,22.7,99.3,X,관심,X,낮음
2023-07-13,보은(226),X,28.8,26.2,24.8,23.6,94.1,X, ,X,낮음
2023-07-13,천안(232),X,29.5,26.1,25,24.3,99,X, ,X,낮음
2023-07-13,보령(235),X,29.3,26.8,25.7,24.2,93.8,X, ,X,낮음
2023-07-13,부여(236),X,29.2,26.3,25.6,24.4,95.8,X,관심,X,낮음
2023-07-13,금산(238),X,28.5,25.5,24.8,23.8,95.1,X,관심,X,낮음
2023-07-13,세종(239),X,29.2,26.3,25.1,24.3,94,X, ,X,낮음
2023-07-13,부안(243),X,29.6,27.2,26,24.7,91.9,X,관심,X,낮음
2023-07-13,임실(244),X,28.5,25.6,24.6,23.1,94.6,X, ,X,낮음
2023-07-13,정읍(245),X,29.5,28,26.3,24.6,82.6,X,관심,X,낮음
2023-07-13,남원(247),X,29.6,27.8,25.9,23.6,87.1,X,관심,X,낮음
2023-07-13,장수(248),X,27.8,25.5,24.6,22.8,88.8,X, ,X,낮음
2023-07-13,영광군(252),X,29.7,27.2,26.2,24.6,89.9,X,관심,X,낮음
2023-07-13,김해시(253),X,30.5,27.6,25.6,23.8,98,X,관심,X,낮음
2023-07-13,순창군(254),X,29.9,27.6,25.7,24.4,92,X, ,X,낮음
2023-07-13,양산시(257),X,31.1,28.4,26.5,24.8,94.5,X,관심,X,낮음
2023-07-13,강진군(259),X,30.6,28.4,26.6,25.8,89.4,X, ,O,보통
2023-07-13,장흥(260),X,30.4,28.3,26.5,25.3,92.8,X, ,O,보통
2023-07-13,해남(261),X,30.2,27.9,26.9,26.2,86.8,X, ,O,보통
2023-07-13,고흥(262),X,29.7,27.8,25.5,23.3,89.3,X,관심,X,보통
2023-07-13,의령군(263),X,31.2,29.2,27.1,25.3,86.5,X, ,O,낮음
2023-07-13,함양군(264),X,31,27.8,25.6,24.2,98.6,X,관심,X,낮음
2023-07-13,진도군ASOS(268),X,29.8,27.4,26.4,25.9,88.9,X, ,O,높음
2023-07-13,봉화(271),X,27.1,24.1,22.8,21.2,96.8,X, ,X,낮음
2023-07-13,영주(272),X,28.1,24.8,23.5,21.8,100,X, ,X,낮음
2023-07-13,문경(273),X,28.9,25.6,24.3,23.2,99.9,X, ,X,낮음
2023-07-13,청송군(276),X,29,26.7,24.3,22.9,90.5,X, ,X,낮음
2023-07-13,영덕(277),X,30,27.6,24.4,22.1,94.8,X, ,X,보통
2023-07-13,의성(278),X,30.2,27.3,25.1,23.6,98.3,X,관심,X,보통
2023-07-13,구미(279),X,29.1,26.7,25.8,24.7,88.8,X,관심,X,낮음
2023-07-13,영천(281),X,29.6,27.1,25.4,23.8,93.6,X, ,X,낮음
2023-07-13,경주시(283),X,30.7,28.2,26.4,24.2,87.4,X,관심,X,보통
2023-07-13,거창(284),X,29.3,26.8,24.9,23.8,94.8,X, ,X,낮음
2023-07-13,합천(285),X,29.9,28,26.3,24.7,86,X,관심,X,낮음
2023-07-13,밀양(288),X,30.3,28.8,27,25.2,80,X,관심,O,낮음
2023-07-13,산청(289),X,30.6,27.7,25.4,24,94.1,X, ,X,낮음
2023-07-13,거제(294),X,29,26.3,25.4,23.9,93.3,X, ,O,높음
2023-07-13,남해(295),X,30.9,28.8,25.9,24.6,91.3,X, ,O,보통
2023-07-13,부천(433),X,27.5,24.8,23.4,22.5,95,X, ,X,낮음
2023-07-13,안양(434),X,28.1,26.3,25.1,23.7,,X, ,X,낮음
2023-07-13,광명(437),X,29.3,26.9,25.4,24.5,91,X, ,X,낮음
2023-07-13,군포(438),X,28.5,25.8,24.6,23.6,92,X, ,X,낮음
2023-07-13,김포(441),X,,26.2,24.6,23.8,,X, ,X,보통
2023-07-13,하남(444),X,28.1,25.6,23.8,22.2,93,X, ,X,낮음
2023-07-13,의왕(445),X,28.3,25.5,24.4,23.1,94,X, ,X,낮음
2023-07-13,포천(504),X,29,26.2,24.3,23.3,96,X, ,X,보통
2023-07-13,가평조종(505),X,28.4,25.2,23.7,22.7,99,X, ,X,낮음
2023-07-13,안성(516),X,29.9,26.5,24.8,23.6,99,X, ,X,낮음
2023-07-13,간성(517),X,29.2,27,23.6,22,93,X, ,X,낮음
2023-07-13,평창(526),X,26.8,24.2,22.8,21.1,91,X, ,X,낮음
2023-07-13,의정부(532),X,29.1,25.8,24.2,23.6,98,X, ,X,낮음
2023-07-13,횡성(536),X,27.6,24.8,23.8,22.8,95,X, ,X,낮음
2023-07-13,고양(540),X,,,,,,X, ,X,보통
2023-07-13,남양주(541),X,29.3,26.4,24.1,22.5,96,X, ,X,보통
2023-07-13,안산(545),X,28.8,25.4,24.2,22.9,99,X, ,X,낮음
2023-07-13,경기광주(546),X,27.8,25.2,24.3,23.4,91,X, ,X,낮음
2023-07-13,여주(548),X,28.8,25.5,24.4,23.4,99,X, ,X,낮음
2023-07-13,용인(549),X,28.1,25,23.8,23.2,99,X, ,X,낮음
2023-07-13,오산(550),X,29.3,26.2,24.8,23.8,97,X, ,X,낮음
2023-07-13,평택(551),X,29.5,26.1,25.1,24.1,100,X,관심,X,낮음
2023-07-13,화천(555),X,29.1,25.9,22.9,21.4,97,X, ,X,낮음
2023-07-13,양구(556),X,29.9,28.6,23.8,21.6,90,X, ,X,낮음
2023-07-13,시흥(565),X,29.1,26.2,25,24.3,96,X, ,X,낮음
2023-07-13,구리(569),X,28.6,26,24.1,23.1,93,X, ,X,낮음
2023-07-13,화성(571),X,29.3,26.2,25,24.4,97,X,관심,X,낮음
2023-07-13,성남(572),X,28.7,26.2,24.7,24,89,X, ,X,낮음
2023-07-13,과천(590),X,29.3,26.1,24.6,23.8,99,X, ,X,낮음
2023-07-13,양주(598),X,29.2,26.3,24.3,23.4,96,X, ,X,낮음
2023-07-13,단양(601),X,29,26.2,23.4,21,97,X, ,X,낮음
2023-07-13,진천(602),X,29.5,27,25.5,24.5,91,X, ,X,낮음
2023-07-13,괴산(603),X,29.2,26.6,24.5,23.7,96,X, ,X,낮음
2023-07-13,옥천(604),X,30,27.1,25.6,24.7,97,X, ,X,낮음
2023-07-13,홍북(608),X,28.5,25.3,24.4,23.8,97,X, ,X,낮음
2023-07-13,공주(612),X,29,26.3,25.2,24.3,94,X, ,X,낮음
2023-07-13,서천(614),X,29,26.1,25.3,23,95,X, ,X,낮음
2023-07-13,논산(615),X,30,27.5,26,24.7,92,X,관심,X,낮음
2023-07-13,당진(616),X,29.4,26.1,25.3,24.4,98,X, ,X,낮음
